bulk0,bulk1,bulk2,bulk3,byte_ratio,client_bulks,client_bulksize_avg,client_bulksize_dev,client_bytes,client_effeciency,client_packet0,client_packet1,client_packets,client_packets_per_bulk,client_packetsize_avg,client_packetsize_dev,client_payload,is_tcp,packet_ratio,payload_ratio,proto,server_bulks,server_bulksize_avg,server_bulksize_dev,server_bytes,server_efficiency,server_packet0,server_packet1,server_packets,server_packets_per_bulk,server_packetsize_avg,server_packetsize_dev,server_payload,subproto
24,108,0,0,0,1,24.0,0.0,32,0,32,0,1,1,32.0,0.0,24,0,1,0,DNS,1,108.0,0.0,116,0,116,0,1,1,116.0,0.0,108,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
328,1448,0,0,0,1,328.0,0.0,392,0,360,32,2,2,196.0,164.0,328,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
328,1448,0,0,0,1,328.0,0.0,392,0,360,32,2,2,196.0,164.0,328,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
325,1448,0,0,0,1,325.0,0.0,389,0,357,32,2,2,194.5,162.5,325,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,32,132,0,2,32.0,0.0,80,0,40,40,2,1,40.0,0.0,64,0,1,0,DNS,2,132.0,0.0,280,0,140,140,2,1,140.0,0.0,264,
31,131,0,0,0,1,31.0,0.0,39,0,39,0,1,1,39.0,0.0,31,0,1,0,DNS,1,131.0,0.0,139,0,139,0,1,1,139.0,0.0,131,
24,108,0,0,0,1,24.0,0.0,32,0,32,0,1,1,32.0,0.0,24,0,1,0,DNS,1,108.0,0.0,116,0,116,0,1,1,116.0,0.0,108,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
329,1448,0,0,0,1,329.0,0.0,393,0,361,32,2,2,196.5,164.5,329,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,60,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,60.0,0.0,68,0,68,0,1,1,68.0,0.0,60,
328,1448,0,0,0,1,328.0,0.0,392,0,360,32,2,2,196.0,164.0,328,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
32,60,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,60.0,0.0,68,0,68,0,1,1,68.0,0.0,60,
181,1418,0,0,0,1,181.0,0.0,245,0,213,32,2,2,122.5,90.5,181,1,1,0,SSL,1,1418.0,0.0,1482,0,32,1450,2,2,741.0,709.0,1418,
330,1448,0,0,0,1,330.0,0.0,394,0,362,32,2,2,197.0,165.0,330,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,60,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,60.0,0.0,68,0,68,0,1,1,68.0,0.0,60,
324,1448,0,0,0,1,324.0,0.0,388,0,356,32,2,2,194.0,162.0,324,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
29,61,0,0,0,1,29.0,0.0,37,0,37,0,1,1,37.0,0.0,29,0,1,0,DNS,1,61.0,0.0,69,0,69,0,1,1,69.0,0.0,61,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
327,1448,0,0,0,1,327.0,0.0,391,0,359,32,2,2,195.5,163.5,327,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,60,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,60.0,0.0,68,0,68,0,1,1,68.0,0.0,60,
35,91,0,0,0,1,35.0,0.0,43,0,43,0,1,1,43.0,0.0,35,0,1,0,DNS,1,91.0,0.0,99,0,99,0,1,1,99.0,0.0,91,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
325,1448,0,0,0,1,325.0,0.0,389,0,357,32,2,2,194.5,162.5,325,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
324,1448,0,0,0,1,324.0,0.0,388,0,356,32,2,2,194.0,162.0,324,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
330,1448,0,0,0,1,330.0,0.0,394,0,362,32,2,2,197.0,165.0,330,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
328,581,0,0,0,1,328.0,0.0,392,0,360,32,2,2,196.0,164.0,328,1,1,0,HTTP,1,581.0,0.0,645,0,32,613,2,2,322.5,290.5,581,
329,1448,0,0,0,1,329.0,0.0,393,0,361,32,2,2,196.5,164.5,329,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
327,1448,0,0,0,1,327.0,0.0,391,0,359,32,2,2,195.5,163.5,327,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
324,1448,0,0,0,1,324.0,0.0,388,0,356,32,2,2,194.0,162.0,324,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
347,1448,0,0,0,1,347.0,0.0,411,0,379,32,2,2,205.5,173.5,347,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
328,1448,0,0,0,1,328.0,0.0,392,0,360,32,2,2,196.0,164.0,328,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
335,1448,0,0,0,1,335.0,0.0,399,0,367,32,2,2,199.5,167.5,335,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,48,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,48.0,0.0,56,0,56,0,1,1,56.0,0.0,48,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
24,72,0,0,0,1,24.0,0.0,32,0,32,0,1,1,32.0,0.0,24,0,1,0,DNS,1,72.0,0.0,80,0,80,0,1,1,80.0,0.0,72,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
328,1448,0,0,0,1,328.0,0.0,392,0,360,32,2,2,196.0,164.0,328,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
328,1448,0,0,0,1,328.0,0.0,392,0,360,32,2,2,196.0,164.0,328,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
327,1448,0,0,0,1,327.0,0.0,391,0,359,32,2,2,195.5,163.5,327,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
347,1448,0,0,0,1,347.0,0.0,411,0,379,32,2,2,205.5,173.5,347,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
36,92,0,0,0,1,36.0,0.0,44,0,44,0,1,1,44.0,0.0,36,0,1,0,DNS,1,92.0,0.0,100,0,100,0,1,1,100.0,0.0,92,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
324,1448,0,0,0,1,324.0,0.0,388,0,356,32,2,2,194.0,162.0,324,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
36,84,0,0,0,1,36.0,0.0,44,0,44,0,1,1,44.0,0.0,36,0,1,0,DNS,1,84.0,0.0,92,0,92,0,1,1,92.0,0.0,84,
24,72,0,0,0,1,24.0,0.0,32,0,32,0,1,1,32.0,0.0,24,0,1,0,DNS,1,72.0,0.0,80,0,80,0,1,1,80.0,0.0,72,
24,72,0,0,0,1,24.0,0.0,32,0,32,0,1,1,32.0,0.0,24,0,1,0,DNS,1,72.0,0.0,80,0,80,0,1,1,80.0,0.0,72,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
335,1448,0,0,0,1,335.0,0.0,399,0,367,32,2,2,199.5,167.5,335,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
319,1448,0,0,0,1,319.0,0.0,383,0,351,32,2,2,191.5,159.5,319,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
324,1448,0,0,0,1,324.0,0.0,388,0,356,32,2,2,194.0,162.0,324,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,48,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,48.0,0.0,56,0,56,0,1,1,56.0,0.0,48,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
325,1448,0,0,0,1,325.0,0.0,389,0,357,32,2,2,194.5,162.5,325,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,60,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,60.0,0.0,68,0,68,0,1,1,68.0,0.0,60,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
322,1448,0,0,0,1,322.0,0.0,386,0,354,32,2,2,193.0,161.0,322,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
324,1448,0,0,0,1,324.0,0.0,388,0,356,32,2,2,194.0,162.0,324,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
330,1448,0,0,0,1,330.0,0.0,394,0,362,32,2,2,197.0,165.0,330,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
324,1448,0,0,0,1,324.0,0.0,388,0,356,32,2,2,194.0,162.0,324,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
325,1216,0,0,0,1,325.0,0.0,389,0,357,32,2,2,194.5,162.5,325,1,1,0,HTTP,1,1216.0,0.0,1280,0,32,1248,2,2,640.0,608.0,1216,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
328,1448,0,0,0,1,328.0,0.0,392,0,360,32,2,2,196.0,164.0,328,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,144,32,144,0,2,32.0,0.0,80,0,40,40,2,1,40.0,0.0,64,0,1,0,DNS,2,144.0,0.0,304,0,152,152,2,1,152.0,0.0,288,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
24,108,0,0,0,1,24.0,0.0,32,0,32,0,1,1,32.0,0.0,24,0,1,0,DNS,1,108.0,0.0,116,0,116,0,1,1,116.0,0.0,108,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
330,1448,0,0,0,1,330.0,0.0,394,0,362,32,2,2,197.0,165.0,330,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
328,1640,0,0,0,1,328.0,0.0,392,0,360,32,2,2,196.0,164.0,328,1,1,0,HTTP,1,1640.0,0.0,1704,0,32,1672,2,2,852.0,820.0,1640,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
32,144,32,132,0,2,32.0,0.0,80,0,40,40,2,1,40.0,0.0,64,0,1,0,DNS,2,138.0,6.0,292,0,152,140,2,1,146.0,6.0,276,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,132,24,72,0,2,28.0,4.0,72,0,40,32,2,1,36.0,4.0,56,0,1,0,DNS,2,102.0,30.0,220,0,140,80,2,1,110.0,30.0,204,
344,1418,0,0,0,1,344.0,0.0,408,0,376,32,2,2,204.0,172.0,344,1,1,0,HTTP,1,1418.0,0.0,1482,0,32,1450,2,2,741.0,709.0,1418,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
35,83,0,0,0,1,35.0,0.0,43,0,43,0,1,1,43.0,0.0,35,0,1,0,DNS,1,83.0,0.0,91,0,91,0,1,1,91.0,0.0,83,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,Apple,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
325,1448,0,0,0,1,325.0,0.0,389,0,357,32,2,2,194.5,162.5,325,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
330,1448,0,0,0,1,330.0,0.0,394,0,362,32,2,2,197.0,165.0,330,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
323,1448,0,0,0,1,323.0,0.0,387,0,355,32,2,2,193.5,161.5,323,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
325,1448,0,0,0,1,325.0,0.0,389,0,357,32,2,2,194.5,162.5,325,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
325,1448,0,0,0,1,325.0,0.0,389,0,357,32,2,2,194.5,162.5,325,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,60,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,60.0,0.0,68,0,68,0,1,1,68.0,0.0,60,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
32,132,32,132,0,2,32.0,0.0,80,0,40,40,2,1,40.0,0.0,64,0,1,0,DNS,2,132.0,0.0,280,0,140,140,2,1,140.0,0.0,264,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
353,1356,0,0,0,1,353.0,0.0,417,0,385,32,2,2,208.5,176.5,353,1,1,0,HTTP,1,1356.0,0.0,1420,0,32,1388,2,2,710.0,678.0,1356,Twitter
32,48,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,48.0,0.0,56,0,56,0,1,1,56.0,0.0,48,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
326,1707,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1707.0,0.0,1771,0,32,1739,2,2,885.5,853.5,1707,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
24,72,0,0,0,1,24.0,0.0,32,0,32,0,1,1,32.0,0.0,24,0,1,0,DNS,1,72.0,0.0,80,0,80,0,1,1,80.0,0.0,72,
347,1448,0,0,0,1,347.0,0.0,411,0,379,32,2,2,205.5,173.5,347,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
24,72,0,0,0,1,24.0,0.0,32,0,32,0,1,1,32.0,0.0,24,0,1,0,DNS,1,72.0,0.0,80,0,80,0,1,1,80.0,0.0,72,
32,144,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,144.0,0.0,152,0,152,0,1,1,152.0,0.0,144,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
29,61,0,0,0,1,29.0,0.0,37,0,37,0,1,1,37.0,0.0,29,0,1,0,DNS,1,61.0,0.0,69,0,69,0,1,1,69.0,0.0,61,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
30,130,0,0,0,1,30.0,0.0,38,0,38,0,1,1,38.0,0.0,30,0,1,0,DNS,1,130.0,0.0,138,0,138,0,1,1,138.0,0.0,130,
326,1509,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1509.0,0.0,1573,0,32,1541,2,2,786.5,754.5,1509,
326,1448,0,0,0,1,326.0,0.0,390,0,358,32,2,2,195.0,163.0,326,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
31,296,0,0,0,1,31.0,0.0,39,0,39,0,1,1,39.0,0.0,31,0,1,0,DNS,1,296.0,0.0,304,0,304,0,1,1,304.0,0.0,296,Instagram
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
32,132,0,0,0,1,32.0,0.0,40,0,40,0,1,1,40.0,0.0,32,0,1,0,DNS,1,132.0,0.0,140,0,140,0,1,1,140.0,0.0,132,
325,1448,0,0,0,1,325.0,0.0,389,0,357,32,2,2,194.5,162.5,325,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
329,1448,0,0,0,1,329.0,0.0,393,0,361,32,2,2,196.5,164.5,329,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
324,1448,0,0,0,1,324.0,0.0,388,0,356,32,2,2,194.0,162.0,324,1,1,0,HTTP,1,1448.0,0.0,1512,0,32,1480,2,2,756.0,724.0,1448,
